,XID,YID,n_XY,n_X,n_Y,n_Transactions,Support,Confidence,Lift
9055,TEC-PH-10002415,OFF-AP-10002534,1,5,5,5009,0.000998203,0.2,0.04
9056,FUR-CH-10002317,OFF-BI-10000216,1,1,3,5009,0.000199641,1,0.333333333
9057,FUR-FU-10004848,OFF-BI-10000216,1,12,3,5009,0.002395688,0.083333333,0.027777778
9058,OFF-AP-10002534,OFF-BI-10000216,1,5,3,5009,0.000998203,0.2,0.066666667
9059,OFF-BI-10003355,OFF-BI-10000216,1,8,3,5009,0.001597125,0.125,0.041666667
9060,OFF-EN-10003448,OFF-BI-10000216,1,2,3,5009,0.000399281,0.5,0.166666667
9061,OFF-PA-10001970,OFF-BI-10000216,1,19,3,5009,0.003793172,0.052631579,0.01754386
9062,TEC-AC-10004803,OFF-BI-10000216,1,3,3,5009,0.000598922,0.333333333,0.111111111
9063,TEC-PH-10002415,OFF-BI-10000216,1,5,3,5009,0.000998203,0.2,0.066666667
9064,FUR-CH-10002317,TEC-AC-10004803,1,1,3,5009,0.000199641,1,0.333333333
9065,FUR-FU-10004848,TEC-AC-10004803,1,12,3,5009,0.002395688,0.083333333,0.027777778
9066,OFF-AP-10002534,TEC-AC-10004803,1,5,3,5009,0.000998203,0.2,0.066666667
9067,OFF-BI-10000216,TEC-AC-10004803,1,3,3,5009,0.000598922,0.333333333,0.111111111
9068,OFF-BI-10003355,TEC-AC-10004803,1,8,3,5009,0.001597125,0.125,0.041666667
9069,OFF-EN-10002504,TEC-AC-10004803,1,7,3,5009,0.001397485,0.142857143,0.047619048
9070,OFF-PA-10001970,TEC-AC-10004803,1,19,3,5009,0.003793172,0.052631579,0.01754386
9071,TEC-PH-10002415,TEC-AC-10004803,1,5,3,5009,0.000998203,0.2,0.066666667
9072,FUR-CH-10002320,FUR-TA-10003238,1,4,6,5009,0.000798563,0.25,0.041666667
9073,FUR-FU-10000023,FUR-TA-10003238,1,9,6,5009,0.001796766,0.111111111,0.018518519
9074,FUR-FU-10002364,FUR-TA-10003238,1,12,6,5009,0.002395688,0.083333333,0.013888889
9075,OFF-AR-10001683,FUR-TA-10003238,1,6,6,5009,0.001197844,0.166666667,0.027777778
9076,OFF-BI-10003982,FUR-TA-10003238,1,10,6,5009,0.001996406,0.1,0.016666667
9077,OFF-BI-10004001,FUR-TA-10003238,1,8,6,5009,0.001597125,0.125,0.020833333
9078,OFF-LA-10004545,FUR-TA-10003238,1,5,6,5009,0.000998203,0.2,0.033333333
9079,OFF-PA-10002195,FUR-TA-10003238,1,12,6,5009,0.002395688,0.083333333,0.013888889
9080,OFF-ST-10002205,FUR-TA-10003238,1,3,6,5009,0.000598922,0.333333333,0.055555556
9081,OFF-SU-10001664,FUR-TA-10003238,1,7,6,5009,0.001397485,0.142857143,0.023809524
9082,FUR-CH-10002320,OFF-BI-10004001,1,4,8,5009,0.000798563,0.25,0.03125
9083,FUR-CH-10003774,OFF-BI-10004001,1,14,8,5009,0.002794969,0.071428571,0.008928571
9084,FUR-FU-10000023,OFF-BI-10004001,1,9,8,5009,0.001796766,0.111111111,0.013888889
9085,FUR-FU-10002364,OFF-BI-10004001,1,12,8,5009,0.002395688,0.083333333,0.010416667
9086,FUR-FU-10002918,OFF-BI-10004001,1,5,8,5009,0.000998203,0.2,0.025
9087,FUR-TA-10003238,OFF-BI-10004001,1,6,8,5009,0.001197844,0.166666667,0.020833333
9088,FUR-TA-10004619,OFF-BI-10004001,1,5,8,5009,0.000998203,0.2,0.025
9089,OFF-AP-10001469,OFF-BI-10004001,1,5,8,5009,0.000998203,0.2,0.025
9090,OFF-AP-10002495,OFF-BI-10004001,1,3,8,5009,0.000598922,0.333333333,0.041666667
9091,OFF-AR-10000914,OFF-BI-10004001,1,4,8,5009,0.000798563,0.25,0.03125
9092,OFF-AR-10001683,OFF-BI-10004001,1,6,8,5009,0.001197844,0.166666667,0.020833333
9093,OFF-AR-10002335,OFF-BI-10004001,1,6,8,5009,0.001197844,0.166666667,0.020833333
9094,OFF-AR-10002987,OFF-BI-10004001,1,7,8,5009,0.001397485,0.142857143,0.017857143
9095,OFF-BI-10001634,OFF-BI-10004001,2,6,8,5009,0.001197844,0.333333333,0.041666667
9096,OFF-BI-10002824,OFF-BI-10004001,1,9,8,5009,0.001796766,0.111111111,0.013888889
9097,OFF-BI-10002854,OFF-BI-10004001,1,8,8,5009,0.001597125,0.125,0.015625
9098,OFF-BI-10002897,OFF-BI-10004001,1,4,8,5009,0.000798563,0.25,0.03125
9099,OFF-BI-10004593,OFF-BI-10004001,1,8,8,5009,0.001597125,0.125,0.015625
9100,OFF-FA-10002763,OFF-BI-10004001,1,6,8,5009,0.001197844,0.166666667,0.020833333
9101,OFF-LA-10000476,OFF-BI-10004001,1,2,8,5009,0.000399281,0.5,0.0625
9102,OFF-PA-10000007,OFF-BI-10004001,1,3,8,5009,0.000598922,0.333333333,0.041666667
9103,OFF-PA-10000241,OFF-BI-10004001,1,6,8,5009,0.001197844,0.166666667,0.020833333
9104,OFF-PA-10002195,OFF-BI-10004001,1,12,8,5009,0.002395688,0.083333333,0.010416667
9105,OFF-ST-10000636,OFF-BI-10004001,1,7,8,5009,0.001397485,0.142857143,0.017857143
9106,OFF-ST-10003722,OFF-BI-10004001,1,4,8,5009,0.000798563,0.25,0.03125
9107,OFF-ST-10004340,OFF-BI-10004001,1,10,8,5009,0.001996406,0.1,0.0125
9108,OFF-SU-10004884,OFF-BI-10004001,1,3,8,5009,0.000598922,0.333333333,0.041666667
9109,TEC-AC-10000057,OFF-BI-10004001,1,5,8,5009,0.000998203,0.2,0.025
9110,TEC-MA-10002428,OFF-BI-10004001,1,3,8,5009,0.000598922,0.333333333,0.041666667
9111,TEC-PH-10003555,OFF-BI-10004001,1,9,8,5009,0.001796766,0.111111111,0.013888889
9112,FUR-CH-10002320,OFF-EN-10002312,1,4,4,5009,0.000798563,0.25,0.0625
9113,OFF-AP-10000696,OFF-EN-10002312,1,8,4,5009,0.001597125,0.125,0.03125
9114,OFF-BI-10002082,OFF-EN-10002312,1,10,4,5009,0.001996406,0.1,0.025
9115,OFF-BI-10004224,OFF-EN-10002312,1,8,4,5009,0.001597125,0.125,0.03125
9116,OFF-PA-10003172,OFF-EN-10002312,1,8,4,5009,0.001597125,0.125,0.03125
9117,TEC-CO-10001943,OFF-EN-10002312,1,6,4,5009,0.001197844,0.166666667,0.041666667
9118,FUR-CH-10002320,OFF-PA-10002195,1,4,12,5009,0.000798563,0.25,0.020833333
9119,FUR-FU-10000023,OFF-PA-10002195,1,9,12,5009,0.001796766,0.111111111,0.009259259
9120,FUR-FU-10002364,OFF-PA-10002195,1,12,12,5009,0.002395688,0.083333333,0.006944444
9121,FUR-FU-10003601,OFF-PA-10002195,1,6,12,5009,0.001197844,0.166666667,0.013888889
9122,FUR-TA-10003238,OFF-PA-10002195,1,6,12,5009,0.001197844,0.166666667,0.013888889
9123,OFF-AP-10000938,OFF-PA-10002195,2,4,12,5009,0.000798563,0.5,0.041666667
9124,OFF-AP-10001205,OFF-PA-10002195,1,10,12,5009,0.001996406,0.1,0.008333333
9125,OFF-AR-10001683,OFF-PA-10002195,1,6,12,5009,0.001197844,0.166666667,0.013888889
9126,OFF-AR-10002987,OFF-PA-10002195,1,7,12,5009,0.001397485,0.142857143,0.011904762
9127,OFF-AR-10003732,OFF-PA-10002195,1,11,12,5009,0.002196047,0.090909091,0.007575758
9128,OFF-BI-10002799,OFF-PA-10002195,1,7,12,5009,0.001397485,0.142857143,0.011904762
9129,OFF-BI-10003429,OFF-PA-10002195,1,9,12,5009,0.001796766,0.111111111,0.009259259
9130,OFF-BI-10004001,OFF-PA-10002195,1,8,12,5009,0.001597125,0.125,0.010416667
9131,OFF-BI-10004492,OFF-PA-10002195,1,7,12,5009,0.001397485,0.142857143,0.011904762
9132,OFF-PA-10000232,OFF-PA-10002195,1,5,12,5009,0.000998203,0.2,0.016666667
9133,OFF-PA-10002365,OFF-PA-10002195,1,5,12,5009,0.000998203,0.2,0.016666667
9134,OFF-PA-10003797,OFF-PA-10002195,1,5,12,5009,0.000998203,0.2,0.016666667
9135,OFF-ST-10004180,OFF-PA-10002195,1,5,12,5009,0.000998203,0.2,0.016666667
9136,OFF-SU-10002522,OFF-PA-10002195,1,5,12,5009,0.000998203,0.2,0.016666667
9137,TEC-AC-10000199,OFF-PA-10002195,1,3,12,5009,0.000598922,0.333333333,0.027777778
9138,TEC-AC-10002926,OFF-PA-10002195,1,8,12,5009,0.001597125,0.125,0.010416667
9139,TEC-PH-10001305,OFF-PA-10002195,1,6,12,5009,0.001197844,0.166666667,0.013888889
9140,FUR-CH-10002320,OFF-PA-10003172,1,4,8,5009,0.000798563,0.25,0.03125
9141,FUR-FU-10001473,OFF-PA-10003172,1,14,8,5009,0.002794969,0.071428571,0.008928571
9142,FUR-FU-10002364,OFF-PA-10003172,1,12,8,5009,0.002395688,0.083333333,0.010416667
9143,FUR-FU-10003691,OFF-PA-10003172,1,5,8,5009,0.000998203,0.2,0.025
9144,FUR-FU-10004864,OFF-PA-10003172,1,13,8,5009,0.002595328,0.076923077,0.009615385
9145,FUR-FU-10004952,OFF-PA-10003172,1,4,8,5009,0.000798563,0.25,0.03125
9146,FUR-TA-10000198,OFF-PA-10003172,1,5,8,5009,0.000998203,0.2,0.025
9147,OFF-AR-10000127,OFF-PA-10003172,1,4,8,5009,0.000798563,0.25,0.03125
9148,OFF-AR-10003811,OFF-PA-10003172,1,4,8,5009,0.000798563,0.25,0.03125
9149,OFF-BI-10000977,OFF-PA-10003172,1,13,8,5009,0.002595328,0.076923077,0.009615385
9150,OFF-BI-10003984,OFF-PA-10003172,1,7,8,5009,0.001397485,0.142857143,0.017857143
9151,OFF-BI-10004970,OFF-PA-10003172,1,13,8,5009,0.002595328,0.076923077,0.009615385
9152,OFF-EN-10002312,OFF-PA-10003172,1,4,8,5009,0.000798563,0.25,0.03125
9153,OFF-LA-10004559,OFF-PA-10003172,1,6,8,5009,0.001197844,0.166666667,0.020833333
9154,OFF-PA-10000232,OFF-PA-10003172,1,5,8,5009,0.000998203,0.2,0.025
9155,OFF-PA-10000289,OFF-PA-10003172,1,6,8,5009,0.001197844,0.166666667,0.020833333
9156,OFF-ST-10002352,OFF-PA-10003172,1,6,8,5009,0.001197844,0.166666667,0.020833333
9157,OFF-ST-10004123,OFF-PA-10003172,1,8,8,5009,0.001597125,0.125,0.015625
9158,FUR-CH-10002320,OFF-SU-10004737,1,4,3,5009,0.000798563,0.25,0.083333333
9159,OFF-PA-10004353,OFF-SU-10004737,1,5,3,5009,0.000998203,0.2,0.066666667
9160,TEC-PH-10001817,OFF-SU-10004737,1,10,3,5009,0.001996406,0.1,0.033333333
9161,FUR-CH-10002331,FUR-FU-10003194,1,6,4,5009,0.001197844,0.166666667,0.041666667
9162,FUR-FU-10001731,FUR-FU-10003194,1,8,4,5009,0.001597125,0.125,0.03125
9163,OFF-AR-10002375,FUR-FU-10003194,1,7,4,5009,0.001397485,0.142857143,0.035714286
9164,OFF-AR-10003811,FUR-FU-10003194,1,4,4,5009,0.000798563,0.25,0.0625
9165,OFF-EN-10001539,FUR-FU-10003194,1,7,4,5009,0.001397485,0.142857143,0.035714286
9166,OFF-EN-10004030,FUR-FU-10003194,1,6,4,5009,0.001197844,0.166666667,0.041666667
9167,OFF-PA-10002893,FUR-FU-10003194,1,5,4,5009,0.000998203,0.2,0.05
9168,TEC-PH-10001061,FUR-FU-10003194,1,4,4,5009,0.000798563,0.25,0.0625
9169,FUR-CH-10002331,OFF-AR-10001953,1,6,7,5009,0.001197844,0.166666667,0.023809524
9170,OFF-AR-10000588,OFF-AR-10001953,1,9,7,5009,0.001796766,0.111111111,0.015873016
9171,OFF-AR-10000657,OFF-AR-10001953,1,5,7,5009,0.000998203,0.2,0.028571429
9172,OFF-AR-10001216,OFF-AR-10001953,1,3,7,5009,0.000598922,0.333333333,0.047619048
9173,OFF-AR-10001374,OFF-AR-10001953,1,6,7,5009,0.001197844,0.166666667,0.023809524
9174,OFF-AR-10003156,OFF-AR-10001953,1,5,7,5009,0.000998203,0.2,0.028571429
9175,OFF-AR-10004078,OFF-AR-10001953,1,11,7,5009,0.002196047,0.090909091,0.012987013
9176,OFF-AR-10004974,OFF-AR-10001953,1,1,7,5009,0.000199641,1,0.142857143
9177,OFF-BI-10004364,OFF-AR-10001953,1,12,7,5009,0.002395688,0.083333333,0.011904762
9178,OFF-FA-10001843,OFF-AR-10001953,1,4,7,5009,0.000798563,0.25,0.035714286
9179,OFF-PA-10004355,OFF-AR-10001953,1,5,7,5009,0.000998203,0.2,0.028571429
9180,OFF-ST-10001469,OFF-AR-10001953,1,7,7,5009,0.001397485,0.142857143,0.020408163
9181,OFF-ST-10003816,OFF-AR-10001953,1,8,7,5009,0.001597125,0.125,0.017857143
9182,OFF-SU-10001165,OFF-AR-10001953,1,5,7,5009,0.000998203,0.2,0.028571429
9183,TEC-AC-10000303,OFF-AR-10001953,1,3,7,5009,0.000598922,0.333333333,0.047619048
9184,TEC-PH-10000376,OFF-AR-10001953,1,7,7,5009,0.001397485,0.142857143,0.020408163
9185,TEC-PH-10000923,OFF-AR-10001953,1,5,7,5009,0.000998203,0.2,0.028571429
9186,TEC-PH-10002365,OFF-AR-10001953,1,3,7,5009,0.000598922,0.333333333,0.047619048
9187,FUR-CH-10002331,OFF-AR-10003811,1,6,4,5009,0.001197844,0.166666667,0.041666667
9188,FUR-FU-10003194,OFF-AR-10003811,1,4,4,5009,0.000798563,0.25,0.0625
9189,FUR-FU-10003553,OFF-AR-10003811,1,5,4,5009,0.000998203,0.2,0.05
9190,OFF-AR-10001246,OFF-AR-10003811,1,7,4,5009,0.001397485,0.142857143,0.035714286
9191,OFF-AR-10002375,OFF-AR-10003811,1,7,4,5009,0.001397485,0.142857143,0.035714286
9192,OFF-EN-10001539,OFF-AR-10003811,1,7,4,5009,0.001397485,0.142857143,0.035714286
9193,OFF-PA-10000289,OFF-AR-10003811,1,6,4,5009,0.001197844,0.166666667,0.041666667
9194,OFF-PA-10003172,OFF-AR-10003811,1,8,4,5009,0.001597125,0.125,0.03125
9195,OFF-PA-10003302,OFF-AR-10003811,1,7,4,5009,0.001397485,0.142857143,0.035714286
9196,TEC-AC-10001838,OFF-AR-10003811,1,7,4,5009,0.001397485,0.142857143,0.035714286
9197,TEC-PH-10001061,OFF-AR-10003811,1,4,4,5009,0.000798563,0.25,0.0625
9198,FUR-CH-10002331,OFF-AR-10004078,1,6,11,5009,0.001197844,0.166666667,0.015151515
9199,FUR-CH-10004063,OFF-AR-10004078,1,8,11,5009,0.001597125,0.125,0.011363636
9200,FUR-CH-10004860,OFF-AR-10004078,1,8,11,5009,0.001597125,0.125,0.011363636
9201,FUR-FU-10000222,OFF-AR-10004078,1,5,11,5009,0.000998203,0.2,0.018181818
9202,FUR-FU-10004270,OFF-AR-10004078,1,16,11,5009,0.00319425,0.0625,0.005681818
9203,FUR-TA-10002530,OFF-AR-10004078,1,7,11,5009,0.001397485,0.142857143,0.012987013
9204,OFF-AR-10001953,OFF-AR-10004078,1,7,11,5009,0.001397485,0.142857143,0.012987013
9205,OFF-AR-10001958,OFF-AR-10004078,1,7,11,5009,0.001397485,0.142857143,0.012987013
9206,OFF-BI-10001670,OFF-AR-10004078,1,11,11,5009,0.002196047,0.090909091,0.008264463
9207,OFF-BI-10001718,OFF-AR-10004078,1,10,11,5009,0.001996406,0.1,0.009090909
9208,OFF-BI-10002026,OFF-AR-10004078,1,14,11,5009,0.002794969,0.071428571,0.006493506
9209,OFF-BI-10004209,OFF-AR-10004078,1,10,11,5009,0.001996406,0.1,0.009090909
9210,OFF-BI-10004965,OFF-AR-10004078,1,7,11,5009,0.001397485,0.142857143,0.012987013
9211,OFF-FA-10004854,OFF-AR-10004078,1,8,11,5009,0.001597125,0.125,0.011363636
9212,OFF-LA-10000407,OFF-AR-10004078,1,4,11,5009,0.000798563,0.25,0.022727273
9213,OFF-PA-10001526,OFF-AR-10004078,1,8,11,5009,0.001597125,0.125,0.011363636
9214,OFF-PA-10003036,OFF-AR-10004078,1,4,11,5009,0.000798563,0.25,0.022727273
9215,OFF-ST-10000642,OFF-AR-10004078,1,6,11,5009,0.001197844,0.166666667,0.015151515
9216,TEC-AC-10000927,OFF-AR-10004078,1,4,11,5009,0.000798563,0.25,0.022727273
9217,TEC-AC-10000991,OFF-AR-10004078,1,4,11,5009,0.000798563,0.25,0.022727273
9218,TEC-AC-10001266,OFF-AR-10004078,1,8,11,5009,0.001597125,0.125,0.011363636
9219,TEC-AC-10002550,OFF-AR-10004078,1,8,11,5009,0.001597125,0.125,0.011363636
9220,TEC-PH-10001578,OFF-AR-10004078,1,4,11,5009,0.000798563,0.25,0.022727273
9221,TEC-PH-10001700,OFF-AR-10004078,1,7,11,5009,0.001397485,0.142857143,0.012987013
9222,TEC-PH-10003931,OFF-AR-10004078,1,6,11,5009,0.001197844,0.166666667,0.015151515
9223,TEC-PH-10004833,OFF-AR-10004078,1,4,11,5009,0.000798563,0.25,0.022727273
9224,FUR-CH-10002331,OFF-BI-10004967,1,6,6,5009,0.001197844,0.166666667,0.027777778
9225,FUR-CH-10002335,OFF-BI-10004967,1,9,6,5009,0.001796766,0.111111111,0.018518519
9226,OFF-BI-10003727,OFF-BI-10004967,1,9,6,5009,0.001796766,0.111111111,0.018518519
9227,OFF-ST-10000689,OFF-BI-10004967,1,7,6,5009,0.001397485,0.142857143,0.023809524
9228,OFF-ST-10002292,OFF-BI-10004967,1,2,6,5009,0.000399281,0.5,0.083333333
9229,TEC-AC-10003447,OFF-BI-10004967,1,4,6,5009,0.000798563,0.25,0.041666667
9230,TEC-PH-10001760,OFF-BI-10004967,1,5,6,5009,0.000998203,0.2,0.033333333
9231,FUR-CH-10002331,OFF-EN-10001415,1,6,5,5009,0.001197844,0.166666667,0.033333333
9232,OFF-AP-10003849,OFF-EN-10001415,1,6,5,5009,0.001197844,0.166666667,0.033333333
9233,OFF-BI-10000773,OFF-EN-10001415,1,8,5,5009,0.001597125,0.125,0.025
9234,OFF-BI-10002813,OFF-EN-10001415,1,8,5,5009,0.001597125,0.125,0.025
9235,TEC-AC-10000736,OFF-EN-10001415,1,8,5,5009,0.001597125,0.125,0.025
9236,TEC-AC-10001284,OFF-EN-10001415,1,5,5,5009,0.000998203,0.2,0.04
9237,FUR-CH-10002331,OFF-EN-10001539,1,6,7,5009,0.001197844,0.166666667,0.023809524
9238,FUR-FU-10000087,OFF-EN-10001539,1,6,7,5009,0.001197844,0.166666667,0.023809524
9239,FUR-FU-10000550,OFF-EN-10001539,1,6,7,5009,0.001197844,0.166666667,0.023809524
9240,FUR-FU-10003194,OFF-EN-10001539,1,4,7,5009,0.000798563,0.25,0.035714286
9241,OFF-AP-10003860,OFF-EN-10001539,1,3,7,5009,0.000598922,0.333333333,0.047619048
9242,OFF-AR-10001615,OFF-EN-10001539,1,7,7,5009,0.001397485,0.142857143,0.020408163
9243,OFF-AR-10002375,OFF-EN-10001539,1,7,7,5009,0.001397485,0.142857143,0.020408163
9244,OFF-AR-10003811,OFF-EN-10001539,1,4,7,5009,0.000798563,0.25,0.035714286
9245,OFF-BI-10000069,OFF-EN-10001539,1,8,7,5009,0.001597125,0.125,0.017857143
9246,OFF-EN-10004483,OFF-EN-10001539,1,7,7,5009,0.001397485,0.142857143,0.020408163
9247,OFF-PA-10000327,OFF-EN-10001539,1,6,7,5009,0.001197844,0.166666667,0.023809524
9248,OFF-PA-10002246,OFF-EN-10001539,1,6,7,5009,0.001197844,0.166666667,0.023809524
9249,OFF-PA-10004996,OFF-EN-10001539,1,5,7,5009,0.000998203,0.2,0.028571429
9250,TEC-AC-10003628,OFF-EN-10001539,1,15,7,5009,0.00299461,0.066666667,0.00952381
9251,TEC-MA-10004521,OFF-EN-10001539,1,1,7,5009,0.000199641,1,0.142857143
9252,TEC-PH-10001061,OFF-EN-10001539,1,4,7,5009,0.000798563,0.25,0.035714286
9253,TEC-PH-10001299,OFF-EN-10001539,1,5,7,5009,0.000998203,0.2,0.028571429
9254,FUR-CH-10002331,OFF-ST-10002292,1,6,2,5009,0.001197844,0.166666667,0.083333333
9255,FUR-CH-10002335,OFF-ST-10002292,1,9,2,5009,0.001796766,0.111111111,0.055555556
9256,FUR-FU-10000448,OFF-ST-10002292,1,4,2,5009,0.000798563,0.25,0.125
9257,OFF-BI-10004967,OFF-ST-10002292,1,6,2,5009,0.001197844,0.166666667,0.083333333
9258,OFF-EN-10001219,OFF-ST-10002292,1,8,2,5009,0.001597125,0.125,0.0625
9259,OFF-PA-10001357,OFF-ST-10002292,1,5,2,5009,0.000998203,0.2,0.1
9260,OFF-ST-10000689,OFF-ST-10002292,1,7,2,5009,0.001397485,0.142857143,0.071428571
9261,FUR-CH-10002335,FUR-BO-10003450,1,9,3,5009,0.001796766,0.111111111,0.037037037
9262,FUR-FU-10001473,FUR-BO-10003450,1,14,3,5009,0.002794969,0.071428571,0.023809524
9263,FUR-FU-10002456,FUR-BO-10003450,1,7,3,5009,0.001397485,0.142857143,0.047619048
9264,FUR-TA-10000849,FUR-BO-10003450,1,4,3,5009,0.000798563,0.25,0.083333333
9265,OFF-AR-10001473,FUR-BO-10003450,1,3,3,5009,0.000598922,0.333333333,0.111111111
9266,OFF-AR-10001545,FUR-BO-10003450,1,6,3,5009,0.001197844,0.166666667,0.055555556
9267,OFF-LA-10000248,FUR-BO-10003450,1,6,3,5009,0.001197844,0.166666667,0.055555556
9268,OFF-PA-10001166,FUR-BO-10003450,1,10,3,5009,0.001996406,0.1,0.033333333
9269,OFF-PA-10003256,FUR-BO-10003450,1,3,3,5009,0.000598922,0.333333333,0.111111111
9270,TEC-AC-10004396,FUR-BO-10003450,1,3,3,5009,0.000598922,0.333333333,0.111111111
9271,FUR-CH-10002335,FUR-BO-10003546,1,9,4,5009,0.001796766,0.111111111,0.027777778
9272,FUR-FU-10001185,FUR-BO-10003546,1,5,4,5009,0.000998203,0.2,0.05
9273,FUR-FU-10001488,FUR-BO-10003546,1,7,4,5009,0.001397485,0.142857143,0.035714286
9274,FUR-FU-10001546,FUR-BO-10003546,1,7,4,5009,0.001397485,0.142857143,0.035714286
9275,FUR-TA-10002533,FUR-BO-10003546,1,5,4,5009,0.000998203,0.2,0.05
9276,OFF-AP-10001492,FUR-BO-10003546,1,9,4,5009,0.001796766,0.111111111,0.027777778
9277,OFF-BI-10000315,FUR-BO-10003546,1,7,4,5009,0.001397485,0.142857143,0.035714286
9278,OFF-BI-10000404,FUR-BO-10003546,1,6,4,5009,0.001197844,0.166666667,0.041666667
9279,OFF-BI-10003007,FUR-BO-10003546,1,7,4,5009,0.001397485,0.142857143,0.035714286
9280,OFF-BI-10003707,FUR-BO-10003546,1,11,4,5009,0.002196047,0.090909091,0.022727273
9281,OFF-BI-10004728,FUR-BO-10003546,1,13,4,5009,0.002595328,0.076923077,0.019230769
9282,OFF-PA-10001033,FUR-BO-10003546,1,11,4,5009,0.002196047,0.090909091,0.022727273
9283,OFF-ST-10000025,FUR-BO-10003546,1,8,4,5009,0.001597125,0.125,0.03125
9284,OFF-ST-10002485,FUR-BO-10003546,1,8,4,5009,0.001597125,0.125,0.03125
9285,OFF-ST-10003306,FUR-BO-10003546,1,8,4,5009,0.001597125,0.125,0.03125
9286,TEC-PH-10000213,FUR-BO-10003546,1,3,4,5009,0.000598922,0.333333333,0.083333333
9287,TEC-PH-10002185,FUR-BO-10003546,1,5,4,5009,0.000998203,0.2,0.05
9288,TEC-PH-10002350,FUR-BO-10003546,1,4,4,5009,0.000798563,0.25,0.0625
9289,TEC-PH-10004833,FUR-BO-10003546,1,4,4,5009,0.000798563,0.25,0.0625
9290,FUR-CH-10002335,FUR-CH-10002331,1,9,6,5009,0.001796766,0.111111111,0.018518519
9291,FUR-FU-10003194,FUR-CH-10002331,1,4,6,5009,0.000798563,0.25,0.041666667
9292,OFF-AR-10001953,FUR-CH-10002331,1,7,6,5009,0.001397485,0.142857143,0.023809524
9293,OFF-AR-10002375,FUR-CH-10002331,1,7,6,5009,0.001397485,0.142857143,0.023809524
9294,OFF-AR-10003811,FUR-CH-10002331,1,4,6,5009,0.000798563,0.25,0.041666667
9295,OFF-AR-10004078,FUR-CH-10002331,1,11,6,5009,0.002196047,0.090909091,0.015151515
9296,OFF-BI-10004967,FUR-CH-10002331,1,6,6,5009,0.001197844,0.166666667,0.027777778
9297,OFF-EN-10001415,FUR-CH-10002331,1,5,6,5009,0.000998203,0.2,0.033333333
9298,OFF-EN-10001539,FUR-CH-10002331,1,7,6,5009,0.001397485,0.142857143,0.023809524
9299,OFF-ST-10000689,FUR-CH-10002331,1,7,6,5009,0.001397485,0.142857143,0.023809524
9300,OFF-ST-10002292,FUR-CH-10002331,1,2,6,5009,0.000399281,0.5,0.083333333
9301,OFF-ST-10002370,FUR-CH-10002331,1,6,6,5009,0.001197844,0.166666667,0.027777778
9302,TEC-PH-10001061,FUR-CH-10002331,1,4,6,5009,0.000798563,0.25,0.041666667
9303,FUR-CH-10002335,FUR-FU-10000723,1,9,9,5009,0.001796766,0.111111111,0.012345679
9304,FUR-FU-10002445,FUR-FU-10000723,1,8,9,5009,0.001597125,0.125,0.013888889
9305,OFF-AR-10001374,FUR-FU-10000723,1,6,9,5009,0.001197844,0.166666667,0.018518519
9306,OFF-BI-10000632,FUR-FU-10000723,1,11,9,5009,0.002196047,0.090909091,0.01010101
9307,OFF-BI-10003684,FUR-FU-10000723,1,9,9,5009,0.001796766,0.111111111,0.012345679
9308,OFF-LA-10001297,FUR-FU-10000723,1,6,9,5009,0.001197844,0.166666667,0.018518519
9309,OFF-ST-10003455,FUR-FU-10000723,1,7,9,5009,0.001397485,0.142857143,0.015873016
9310,TEC-AC-10001109,FUR-FU-10000723,1,9,9,5009,0.001796766,0.111111111,0.012345679
9311,TEC-AC-10001465,FUR-FU-10000723,1,9,9,5009,0.001796766,0.111111111,0.012345679
9312,TEC-PH-10000441,FUR-FU-10000723,1,8,9,5009,0.001597125,0.125,0.013888889
9313,TEC-PH-10002597,FUR-FU-10000723,1,2,9,5009,0.000399281,0.5,0.055555556
9314,FUR-CH-10002335,FUR-TA-10004534,1,9,5,5009,0.001796766,0.111111111,0.022222222
9315,OFF-BI-10002954,FUR-TA-10004534,1,6,5,5009,0.001197844,0.166666667,0.033333333
9316,OFF-LA-10001569,FUR-TA-10004534,1,11,5,5009,0.002196047,0.090909091,0.018181818
9317,TEC-AC-10000844,FUR-TA-10004534,1,8,5,5009,0.001597125,0.125,0.025
9318,TEC-AC-10000892,FUR-TA-10004534,1,7,5,5009,0.001397485,0.142857143,0.028571429
9319,TEC-AC-10001114,FUR-TA-10004534,1,4,5,5009,0.000798563,0.25,0.05
9320,FUR-CH-10002335,OFF-AR-10004165,1,9,3,5009,0.001796766,0.111111111,0.037037037
9321,OFF-AP-10002765,OFF-AR-10004165,1,6,3,5009,0.001197844,0.166666667,0.055555556
9322,TEC-AC-10001109,OFF-AR-10004165,1,9,3,5009,0.001796766,0.111111111,0.037037037
9323,TEC-PH-10002468,OFF-AR-10004165,1,5,3,5009,0.000998203,0.2,0.066666667
9324,FUR-CH-10002335,OFF-AR-10004707,1,9,2,5009,0.001796766,0.111111111,0.055555556
9325,OFF-BI-10004040,OFF-AR-10004707,1,9,2,5009,0.001796766,0.111111111,0.055555556
9326,TEC-PH-10001580,OFF-AR-10004707,1,5,2,5009,0.000998203,0.2,0.1
9327,FUR-CH-10002335,OFF-PA-10001947,1,9,4,5009,0.001796766,0.111111111,0.027777778
9328,FUR-TA-10002356,OFF-PA-10001947,1,6,4,5009,0.001197844,0.166666667,0.041666667
